wiltshire	RelatedTo	oxfordshire
declaration	RelatedTo	sue
deep	RelatedTo	deep
predictable	RelatedTo	possible
petty_officer	RelatedTo	navy
lirt	RelatedTo	beguile
excess	RelatedTo	immoderate
watch_television_show	HasSubevent	exhale
maintenance	IsA	intentional_action
rally	IsA	social_event
hopeful	EtymologicallyDerivedFrom	hope
walloon	RelatedTo	person
bulgarian	RelatedTo	bulgaria
statesperson	EtymologicallyDerivedFrom	person
live_life	HasSubevent	divorce
zucchini	IsA	commodity
eerie	RelatedTo	timid
person	NotDesires	unknown
staff/n	IsA	intensity/n
pug	RelatedTo	stir
solidus	RelatedTo	gold_coin
sigh	RelatedTo	sigh
chatter/v	IsA	insert/v
singer	AtLocation	at_opera
wherein	EtymologicallyDerivedFrom	where
orientation	RelatedTo	choice
metaphorical	RelatedTo	symbolic
tard	RelatedTo	retardation
television_station	RelatedTo	television_network
scale/n	IsA	signal/n
chop_logic	RelatedTo	equivocate
midwife	IsA	medic
referee	HasSubevent	blow_whistle
macula	RelatedTo	oval
scatter/n	IsA	exercise/n
upcome	RelatedTo	outlook
approve	EtymologicallyDerivedFrom	weave
crenellation	IsA	non_agent_like_place
slam	RelatedTo	grand_slam
canary_island	IsA	autonomous_community
phylogenetics	EtymologicallyDerivedFrom	genetics
add_up_number	Causes	headache
philosophical_doctrine/n	IsA	belief/n
antispasmodic	RelatedTo	spasm
savage	RelatedTo	barbarian
garnet	RelatedTo	russian
clear/v	IsA	appoint/v
plank	RelatedTo	plank
purchase	RelatedTo	seek
no_one	IsA	sure
go_see_play	HasPrerequisite	open_door
platter	EtymologicallyDerivedFrom	plot
voluntary	RelatedTo	improvisation
electrician	RelatedTo	equipment
natural_preserve	RelatedTo	manage
feldspathoid	RelatedTo	feldspar
absurd	Synonym	inconsistent
brassiere	IsA	underclothes
cycloalkene	RelatedTo	cycloalkane
piggyback	RelatedTo	wireless
adaptativeness	DerivedFrom	adapt
live_life	HasSubevent	have_child
blubber	RelatedTo	sea_lion
bait	RelatedTo	worry
rome	RelatedTo	roman_empire
butane	RelatedTo	pentane
suffolk	RelatedTo	east
fiber/n	IsA	cell/n
fascia	RelatedTo	gutter
nait	Synonym	neonatal
shine	RelatedTo	sheen
spam	RelatedTo	spell
cricket	RelatedTo	chirp
saw	UsedFor	build_house
obstinate	RelatedTo	stubborn
bald_eagle	AtLocation	washington_state
anyway	DerivedFrom	any
cog	RelatedTo	hull
hourglass	CapableOf	tell_time
elbow/n	IsA	chamber/n
run/n	IsA	success/n
millipede	RelatedTo	cylindrical
answer/v	IsA	interpret/v
english_carrier	RelatedTo	racer
polyacetylene	RelatedTo	single_bond
absolute_humidity	RelatedTo	density
mail/v	DerivedFrom	post/n
freckle	IsA	naturally_occur_tangible_substance
noble_gas	RelatedTo	periodic_table
take_off/v	IsA	perceive/v
tee	RelatedTo	t_shirt
both	NotIsA	contraction
teratogen	DerivedFrom	tera
artefact	AtLocation	montana
kayak	RelatedTo	canoe
backstroke	RelatedTo	breaststroke
bleed_heart	RelatedTo	plumage
credit_card	AtLocation	front_door
absorb/v	IsA	supply/v
slight	RelatedTo	carelessly
abstruse	RelatedTo	esoteric
watch_film	HasPrerequisite	popcorn
legend/n	Synonym	tale
gang	RelatedTo	sacred
pagan	RelatedTo	uncivilized
letter/n	IsA	pregnancy/n
token	RelatedTo	subway
sodium_hydroxide	RelatedTo	textile
female_genital_mutilation	RelatedTo	abrasion
feel/v	DerivedFrom	feel/n
tooth/n	PartOf	power_see/n
beggar	RelatedTo	outdo
enwrap	RelatedTo	wrap
hemoglobin	RelatedTo	porphyrin
draw/v	IsA	trace/v
convent	RelatedTo	observation
downbeat	RelatedTo	sad
aristotle	IsA	person_type
prize	CausesDesire	compete_against
contort	DerivedFrom	tort
stay/n	IsA	stock/n
graph_paper	Synonym	graph_paper
cubic_centimetre	RelatedTo	centimetre
jot	RelatedTo	sketch
savior	RelatedTo	jesus_christ
food_chain	RelatedTo	hierarchy
of	RelatedTo	of
bull/n	Synonym	dude
blouse	AtLocation	street_corner
queen/n	PartOf	unite_state/n
giant	Synonym	immense
approval/n	IsA	help/n
wait_in_line	HasPrerequisite	go_to_cinema
fascist	RelatedTo	fascism
dayton	RelatedTo	ohio
open/n	IsA	list/n
hovel	EtymologicallyDerivedFrom	hovel
vibratiuncle	RelatedTo	convey
allotrope	RelatedTo	molecular
primal	RelatedTo	first
diary	HasA	appointment
heifer	AtLocation	own_home
cast/v	DerivedFrom	cast/n
croak	RelatedTo	harsh
fly/n	IsA	connection/n
pugnacious	RelatedTo	belligerent
daddy	RelatedTo	mommy
prink	RelatedTo	pretentious
recognize	RelatedTo	identify
viscount	RelatedTo	peerage
ripe	RelatedTo	sweeten
blend/v	DerivedFrom	mix/n
foolhardy	RelatedTo	bold
pallid	Synonym	pale
committee	AtLocation	board_house
timely	RelatedTo	quickly
buff	RelatedTo	viscid
gaslight	RelatedTo	manipulate
air/n	IsA	quality/n
clay/n	InstanceOf	politician/n
gas_hydrate	RelatedTo	guest
anemic	RelatedTo	anemia
egg_timer	IsA	hourglass
west	DerivedFrom	west
boyfriend	Antonym	girlfriend
special	RelatedTo	retard
punch/n	HasContext	box/n
atmosphere/n	Synonym	ambiance
gib	RelatedTo	castration
isthmus	IsA	inanimate_object
notable	RelatedTo	distinguish
remain	RelatedTo	remnant
seat/n	PartOf	skirt/n
puddle	RelatedTo	canal
ruler	RelatedTo	rectangular
confusion	Antonym	clarity
voluntary	Antonym	obligatory
sneap	RelatedTo	reprimand
invalidate/v	IsA	declare/v
lip/n	PartOf	animal/n
legwork	RelatedTo	footwork
picker	RelatedTo	fibrous
propose_to_woman	HasFirstSubevent	panic
assign/v	IsA	delegate/v
grotesque	RelatedTo	typeface
care/n	IsA	show/n
scale/n	IsA	fire/n
bass	IsA	performer
waver	RelatedTo	flicker
petiole	IsA	external_anatomical_part
stay/v	IsA	obstruct/v
godmother	RelatedTo	godmother
ethnic	IsA	thing_exist_stably_in_time
force/v	SimilarTo	drive/v
sack	Causes	painful
lame	RelatedTo	slide
outlaw	RelatedTo	outlaw
ohio	RelatedTo	illinois
stilt	IsA	terrestrial_organism
go_outside_for_even	HasSubevent	have_good_time
reach_tentative_agreement	Causes	satisfaction
caddie	RelatedTo	item
debate	RelatedTo	argue
financial_institution	IsA	service_organization
scrutiny	Synonym	inspection
backflip	RelatedTo	u_turn
touch/n	IsA	transportation/n
beanbag_chair	AtLocation	sofa
scuffle	RelatedTo	struggle
encourage	RelatedTo	foster
anglican	RelatedTo	church_of_england
church_service/n	IsA	legal_document/n
theater_box	AtLocation	military_base
farm_animal	AtLocation	meadow
bengali	RelatedTo	bengal
cutter	IsA	vessel/n
tumor/n	IsA	transformation/n
scope	RelatedTo	scopy
price/n	IsA	measure/n
one_common_emotion	IsA	hysteria
coulomb_collision	RelatedTo	coulometer
slot	RelatedTo	ventilation
skyline	RelatedTo	horizon
nature_reserve	Synonym	reservation
pedal	DerivedFrom	accelerate
electric_socket	AtLocation	hardware_store
friction	RelatedTo	against
concussion	RelatedTo	violence
conduct/v	IsA	act/v
ettle	RelatedTo	intent
derelict	RelatedTo	negligent
appointment	RelatedTo	constitution
vestige	RelatedTo	evolutionary
floor/n	IsA	surface/n
motherboard	HasProperty	rectangular
sarong	RelatedTo	sri_lanka
rash	Synonym	precipitate
vignette	IsA	conceptual_work
jew	IsA	ethnic_group
yahoo	RelatedTo	yahoo
subsequently	RelatedTo	follow
noteworthy	RelatedTo	notice
oar	HasProperty	make_from_wood
discernment	DerivedFrom	discern
growth/n	IsA	change/n
get_good_grade	Causes	proud
accurate	Antonym	inaccurate
semiotics	RelatedTo	symbology
leg/n	IsA	administrative_unit/n
trade/v	Entails	buy/v
beetle	EtymologicallyDerivedFrom	loose
veterinary	RelatedTo	veterinarian
tourist	RelatedTo	vacation
morphine	RelatedTo	codeine
gentle	RelatedTo	soothe
flashlight	AtLocation	train_station
bow/n	Antonym	poop
macrolide	RelatedTo	lactone
thrower	RelatedTo	illegally
go_into_trance	HasPrerequisite	hypnotize
uncultured	RelatedTo	delicacy
copy/v	IsA	transform/v
pluck	RelatedTo	courage
way/n	IsA	asset/n
himalaya	RelatedTo	south
ground	IsA	localize_spatial_thing
below	RelatedTo	beneath
antler	AtLocation	meadow
cockatoo	IsA	biological_class
distill/v	IsA	guarantee/v
milk/n	IsA	substance/n
physical/a	DerivedFrom	materiality/n
wind_up	RelatedTo	asset
shovel	RelatedTo	hand_tool
definitive	RelatedTo	denomination
anagram	RelatedTo	palindrome
bang	Synonym	explosion
cathode	RelatedTo	reduction
load/n	IsA	duration/n
central_macedonia	RelatedTo	peloponnese
ketchup	AtLocation	shop_center
tap/v	IsA	claim/v
vortex	RelatedTo	chaotic
blanket	RelatedTo	traverse
motivation/n	IsA	procedure/n
finch	IsA	biped
finery	RelatedTo	wrought
ask	RelatedTo	invite
incorrectly	RelatedTo	incorrect
arch/n	PartOf	animal/n
soothe	RelatedTo	wheedle
bribe	IsA	pay/v
yolk	RelatedTo	fleece
pass/n	IsA	obstruction/n
ablution	RelatedTo	rite
draughtsman	EtymologicallyDerivedFrom	draught
extort	EtymologicallyDerivedFrom	torsion
that	IsA	lense
embryonic	RelatedTo	evolve
axiom	RelatedTo	theorem
dave	RelatedTo	alleviate
her	IsA	per
agency/n	IsA	philosophical_doctrine/n
increase/v	DerivedFrom	increase/n
trapezoid	Synonym	irregular
cracker	AtLocation	own_home
reimburse	RelatedTo	bursar
conceited	RelatedTo	fancy
strait/n	IsA	conveyance/n
talk_with_far_away	HasLastSubevent	say_goodbye
cop_out	RelatedTo	superficial
handball	IsA	sport_game
device/n	Synonym	invention
menu	AtLocation	neighbor's_house
circuit/n	IsA	education/n
bump	RelatedTo	phrenology
accentuate	RelatedTo	emphasize
milestone	Synonym	turn_point
nave	RelatedTo	noon
mission/n	IsA	trade/n
recital	IsA	unnatural_thing
field/n	IsA	equipment/n
hew	EtymologicallyDerivedFrom	hoe
lapse	RelatedTo	failure
intermittent	RelatedTo	steady
indecent	Synonym	unseemly
vote/v	RelatedTo	kill/v
wack	EtymologicallyDerivedFrom	wacky
get_off/v	IsA	denote/v
sidewalk	AtLocation	large_city
devote	RelatedTo	vow
venture_capital	RelatedTo	innovative
diadem	RelatedTo	regal
carrier	RelatedTo	carrier_pigeon
filly	RelatedTo	foal
hairdresser_chair	AtLocation	fridge
repugnant	RelatedTo	impugn
row/n	IsA	aspect/n
february	Antonym	january
bury	RelatedTo	burgh
terrier	RelatedTo	vassal
sumptuous	Synonym	lavish
stay/v	DerivedFrom	delay/n
mechanical_device/n	IsA	natural_object/n
ukrainian	Synonym	ruthenian
principle/n	IsA	statistic/n
streptococcus	DerivedFrom	coccus
evendown	RelatedTo	flat_out
forslow	RelatedTo	neglect
lever/n	IsA	light/n
sting	RelatedTo	goad
tack	RelatedTo	supplement
arm/n	IsA	search/n
pelvis	RelatedTo	coccyx
sham	EtymologicallyDerivedFrom	shame
copyright	RelatedTo	copyright
plaster/n	IsA	show/n
ruffian	RelatedTo	scoundrel
uproot	RelatedTo	eradicate
proteus	RelatedTo	neptune
blow/v	DerivedFrom	blow/n
guardian	RelatedTo	minor
deli_restaurant	AtLocation	neighborhood
farmhouse	AtLocation	rural_area
clergyman	IsA	religious_person
trace/n	IsA	press/n
glycosylation	RelatedTo	glycoprotein
australian	RelatedTo	continent
adaptativeness	RelatedTo	adapt
lobby	RelatedTo	lounge
inward	RelatedTo	familiar
ramble	Synonym	stroll
dreadnought	EtymologicallyDerivedFrom	dread
feature/n	IsA	creation/n
one_to_one	RelatedTo	injective
person	RelatedTo	guy
afford	RelatedTo	furnish
party_pooper	RelatedTo	put_damp_on
resonance	RelatedTo	resonate
naval	DerivedFrom	navy
wax/v	IsA	argue/v
microphone_boom	AtLocation	manchester
fall_in_love	DerivedFrom	fall_in_love
lupine	RelatedTo	ravenous
shank/n	IsA	plant_part/n
bluestone	RelatedTo	adelaide
humane	RelatedTo	concern
hatred	RelatedTo	hate
connector	IsA	instrumentality
soy_sauce	RelatedTo	soybean
baba	RelatedTo	grandmother
elbow/n	IsA	joint/n
none	RelatedTo	no_one
mandatory	RelatedTo	mandate
representation/n	IsA	mass/n
pass_sentence	HasPrerequisite	sure
cade	EtymologicallyDerivedFrom	cavalcade
pad/n	IsA	leaf/n
thirty	RelatedTo	twenty
smell_test	RelatedTo	distinguish
coon	Synonym	raccoon
penutian/n	IsA	language/n
deem	RelatedTo	administer
wasp	RelatedTo	hornet
hang/v	IsA	prevent/v
epione	RelatedTo	panacea
boom/n	IsA	opinion/n
astronomer/n	HasContext	astronomy/n
light/a	Antonym	crucial
freight	EtymologicallyDerivedFrom	ought
float/v	SimilarTo	float/v
me	RelatedTo	direct_object
androgynous	RelatedTo	hermaphroditic
episcopal	RelatedTo	episcopalian
penetrate/v	IsA	enter/v
worm_genus/n	IsA	category/n
bubblegum	RelatedTo	pop_music
otherwise	RelatedTo	circumstance
mastodon	IsA	quadruped
phytosterol	EtymologicallyDerivedFrom	sterol
lure	RelatedTo	promise
inverse	Antonym	compute
nigger/n	IsA	animal/n
trend	RelatedTo	tend
albany	RelatedTo	prominent
elderly	DerivedFrom	elder
hair_shape_gel	UsedFor	style_hair
callow	RelatedTo	bald
begrudge	RelatedTo	reluctant
teach_other_person	UsedFor	make_money
ignorant	DerivedFrom	ignorance
dockyard	IsA	geography_topic
wilt	RelatedTo	flaccid
motion/n	IsA	clothe/n
top/n	IsA	plaything/n
wonderful	RelatedTo	excellent
glutamic_acid	RelatedTo	monosodium_glutamate
scrofula	RelatedTo	chronic
please_parent	HasPrerequisite	wrap
dexterous	RelatedTo	handy
pick/v	IsA	sew/v
dwindle	Synonym	pine
radiance/n	IsA	condition/n
declare/v	IsA	denote/v
prior	RelatedTo	monastery
scaffold	RelatedTo	scaffold
tax_evasion	IsA	unnatural_thing
turbo	RelatedTo	turbocharger
tension/n	IsA	duration/n
tabard	RelatedTo	coat_of_arm
allot	Synonym	destine
have_physical_examination	HasSubevent	remove_clothe
mild	Synonym	bland
agriculture	IsA	intelligent_agent_activity
acceptance	RelatedTo	approval
zeal	RelatedTo	jealousy
bindle	IsA	liquid/n
distinguish	EtymologicallyDerivedFrom	sting
one_impairment_person_might_have	IsA	medical_procedure
whiskey	AtLocation	farmhouse
equine	IsA	terrestrial_organism
know_if_re_healthy	HasSubevent	pregnancy
methane	RelatedTo	methane
unplug	RelatedTo	blockage
american_indian	RelatedTo	aleut
abode	RelatedTo	habitation
set/n	IsA	train/n
reduce/v	SimilarTo	cut/v
main	Antonym	alternate
keep/v	IsA	fill/v
commit_perjury	HasSubevent	break_law
reverse/n	IsA	education/n
conservative	DerivedFrom	conserve
writhe	RelatedTo	contort
structure/n	IsA	body_part/n
serpentine	RelatedTo	cannon
thymol	RelatedTo	antiseptic
bear/n	IsA	european/n
revolve_door	AtLocation	major_city
declare	RelatedTo	choice
moot	RelatedTo	dispute
hame	RelatedTo	harness
reprise	RelatedTo	renewal
tub	IsA	fluid_reservoir
rf	RelatedTo	uhf
think/v	RelatedTo	chew_over/v
schooner	IsA	electronic_device/n
rutherfordium	IsA	unalloyed_metal
rebellion/n	IsA	group_action/n
smother	RelatedTo	concealment
center/n	IsA	sense/n
epicurean	Synonym	gluttonous
wildfire	IsA	natural_phenomenon
elongate	RelatedTo	lengthen
hot_tub	RelatedTo	hot_tub
fortune	RelatedTo	prediction
trim/n	IsA	part/n
addend	RelatedTo	minuend
clip/n	IsA	symptom/n
remote	Synonym	faint
one_shoot	RelatedTo	repetition
easy/a	SimilarTo	smooth/a
barrage	RelatedTo	curtain
technician	AtLocation	concert
alright	EtymologicallyDerivedFrom	all
verge	RelatedTo	verger
lede	RelatedTo	tenement
fly/v	IsA	experience/v
flight/n	IsA	profession/n
find/v	IsA	board/v
frail	RelatedTo	durable
parallelism	RelatedTo	homology
homeless	AtLocation	underground
lathe	RelatedTo	movable
blogosphere	EtymologicallyDerivedFrom	logotype
hara_kiri	RelatedTo	abdomen
kibitzer	Synonym	nosey_parker
woodwind_instrument	AtLocation	resort
activist	RelatedTo	activist
pass_class	Causes	pass_course
beanie_baby	HasProperty	collectible
syzygy	RelatedTo	unconscious
in_closet	RelatedTo	homosexuality
imperfection	EtymologicallyDerivedFrom	merman
surge	RelatedTo	rush
dear	RelatedTo	affectionate
location/n	PartOf	form/n
garden/n	IsA	tract/n
tab	AtLocation	courthouse
clout	RelatedTo	rag
predator	RelatedTo	plunder
betterment	RelatedTo	improvement
incisor	IsA	tooth/n
x_ray	RelatedTo	bombard
partnership	RelatedTo	conduct
youth/n	Synonym	teen
good/v	DerivedFrom	good/n
genocide	RelatedTo	mass_murder
idolize	DerivedFrom	idol
buck	RelatedTo	windmill
philanthropist	IsA	person
hoop/n	IsA	decoration/n
pong	EtymologicallyDerivedFrom	ping
crook	RelatedTo	artifice
feldspar	RelatedTo	microcline
mitosis	RelatedTo	genome
predicative	RelatedTo	adjectival
reach_tentative_agreement	UsedFor	mediate
get_away_with_crime	UsedFor	creep
date/n	IsA	experience/n
sloth	AtLocation	transit
neoteny	RelatedTo	retention
whig	RelatedTo	britain
engrave/n	IsA	use/n
brahmin	RelatedTo	new_england
mustard	RelatedTo	condiment
effectuate	RelatedTo	efficacity
cyclops	DerivedFrom	cyclo
launch_platform	AtLocation	aircraft_carrier
cucumber	RelatedTo	marrow
sex_chromosome	RelatedTo	gamete
go_to_party	HasPrerequisite	dress_up
underlie	RelatedTo	liable
anticipation	RelatedTo	eagerness
rise/v	IsA	create/v
reflect/v	IsA	declare/v
battery/n	IsA	group/n
sparkle_wine	RelatedTo	effervescent
hip	RelatedTo	pelvis
mull	RelatedTo	promontory
disapprove	EtymologicallyDerivedFrom	choose
real/a	DerivedFrom	exist/v
classifier	RelatedTo	semantic
go_to_pub	HasPrerequisite	go_outdoors
specify	RelatedTo	bring_about
go_jog	HasSubevent	might
identity/n	IsA	depth/n
tether	Synonym	leash
scorn	RelatedTo	detest
regardless	EtymologicallyDerivedFrom	regard
heal	RelatedTo	get_good
anniversary	HasSubevent	give_gift
banana	HasProperty	fry
steamer	RelatedTo	steamship
envelope	RelatedTo	airship
prepossess	RelatedTo	bias
cunning	RelatedTo	artifice
cherub	IsA	angel
stretch/n	IsA	train/n
stock/v	IsA	equip/v
treatment/n	IsA	care/n
ashtray	IsA	container_product
understand/v	SimilarTo	see/v
truly	RelatedTo	accurately
take_examination	UsedFor	credit
academic	RelatedTo	plato
capture/v	IsA	interpret/v
computer_programmer	IsA	middle_class
weird	RelatedTo	luck
creation	RelatedTo	creative
drop/v	IsA	give/v
chihuahua	IsA	toy_dog
dissociation	RelatedTo	gaseous
displacement	RelatedTo	extract
project/v	IsA	fill/v
happiness/n	Antonym	sadness/n
pirate	RelatedTo	pillage
kip	RelatedTo	lao
globe	RelatedTo	light_bulb
stick_plaster	AtLocation	hardware_store
order/n	IsA	magnitude/n
jump_out_of_window	UsedFor	suicide
dravidian	RelatedTo	migration
cambridgeshire	RelatedTo	lincolnshire
forge	RelatedTo	hearth
chair/n	IsA	couple/n
brush/n	IsA	implement/n
allow	RelatedTo	concede
arm/n	IsA	reason/n
janus	RelatedTo	doorway
pearlash	RelatedTo	ash
clutch	RelatedTo	claw
trace/n	IsA	score/n
torpedo	RelatedTo	stealthy
blood_serum	RelatedTo	blood_cell
playroom	AtLocation	big_house
chassis	IsA	man_make
brawny	EtymologicallyDerivedFrom	brawn
contend/v	DerivedFrom	combatant/n
question/n	IsA	message/n
blow_dry	IsA	manual_tool
meniscus	RelatedTo	lunette
payback	RelatedTo	pay_back
painter	RelatedTo	yes
ablation	RelatedTo	amputation
read/v	DerivedFrom	read/n
machicolation	IsA	parapet
deponent	RelatedTo	witness
political_entity	IsA	social_be
autoregulation	RelatedTo	constant
moody	RelatedTo	brood
tera	RelatedTo	metric
propose_to_woman	UsedFor	have_sex
takeout	RelatedTo	take_out
bugger	RelatedTo	ruin
ar	RelatedTo	machine_gun
aspiration	RelatedTo	aspire
chair/n	IsA	success/n
atom/n	IsA	difficulty/n
person	HasProperty	uncle
erebus	RelatedTo	antarctica
railhead	IsA	outdoor_location
censure	RelatedTo	censor
prop	IsA	power_device
barbell	RelatedTo	weightlifter
indicator/n	IsA	expressive_style/n
get_in_line	Causes	queue
base/n	IsA	compound/n
drill	AtLocation	office_build
surpass/v	IsA	victimize/v
surveillance	RelatedTo	suspicion
comfort_friend	HasPrerequisite	friendly
brace/n	IsA	operation/n
grape_wine	RelatedTo	ripe
hold/v	IsA	continue/v
thong	HasProperty	comfortable
terrific	RelatedTo	terror
break_up/v	IsA	understand/v
facility/n	IsA	agreement/n
grind/v	DerivedFrom	grind/n
agitation	RelatedTo	agitate
sand_dune	RelatedTo	seashore
believable	Antonym	unbelievable
cock_up	RelatedTo	mess_up
retroflex	RelatedTo	uterus
letter_slot	AtLocation	oregon
where	RelatedTo	whence
menstrual_cycle	RelatedTo	recur
round/n	IsA	accident/n
garden/n	IsA	yard/n
venetian	RelatedTo	venice
shaggy	RelatedTo	rugged
leg/n	IsA	infectious_disease/n
pulse/n	IsA	emblem/n
snorkel	RelatedTo	diesel
grind/v	IsA	land/v
eagle	IsA	fowl
shell/n	IsA	cover/n
omega_3_fatty_acid	RelatedTo	polyunsaturated_fatty_acid
irreconcilable	RelatedTo	incompatible
rosary	RelatedTo	hinduism
prisage	RelatedTo	merchandise
emergency	RelatedTo	hurry
protoctist_family/n	IsA	chemical_process/n
tabloid	RelatedTo	sensational
strike/v	IsA	affect/v
wrack	RelatedTo	wreck
jelly	HasProperty	floppy
isolate/v	IsA	obstruct/v
h	RelatedTo	delete
report/v	IsA	inform/v
head/n	IsA	representation/n
baby/n	IsA	psychological_state/n
leg_breaker	RelatedTo	thug
brave	IsA	courageous
chemotherapeutic	RelatedTo	chemotherapy
progressive/a	HasContext	tax/n
sector	RelatedTo	responsible
zoology	RelatedTo	evolution
tryptamine	RelatedTo	metabolic
philippine/n	PartOf	philippine/n
crisis	RelatedTo	peak
cosy	RelatedTo	warmth
pouch/n	IsA	female/n
bield	RelatedTo	confidence
solicit	Synonym	request
normally	RelatedTo	expect
wish/v	IsA	compose/v
discover_truth	UsedFor	exploration
eve	RelatedTo	alice
shell_shock	IsA	medical_condition
tonic	IsA	transformation/n
tortoise	HasA	spinal_column
simple_leaf/n	IsA	plant_organ/n
biped	RelatedTo	quadruped
play_lacrosse	HasSubevent	take_note
amaranth	RelatedTo	purple
cult/n	IsA	business/n
combine	RelatedTo	bring
mailbox	AtLocation	oregon
conjunction	RelatedTo	disjunction
imply/v	IsA	surrender/v
shoulder/n	IsA	plant_organ/n
jump_at_chance	Causes	failure
ice/n	IsA	move/n
flare/n	HasContext	baseball/n
deliver	RelatedTo	destination
cowherd	RelatedTo	herd_instinct
nat	RelatedTo	entropy
demand/n	IsA	speech_act/n
vanilla	IsA	grocery
thorium	RelatedTo	thor
vase	IsA	container_product
race/v	IsA	serve/v
judaism/n	IsA	duty/n
seafood	IsA	commercial_enterprise/n
sanitize	RelatedTo	identification
clothe_store	HasProperty	very_expensive
crystal/n	IsA	shape/n
initiative	RelatedTo	initial
take_chance	RelatedTo	risk
trombone	IsA	symbolic_representation
ethos	RelatedTo	fundamental
vasopressin	DerivedFrom	vaso
ball/n	PartOf	palm
ephesian	RelatedTo	companion
dissemble	RelatedTo	conceal
morris	EtymologicallyDerivedFrom	morris
apple_tree	AtLocation	wisconsin
feature/n	PartOf	neck/n
elasticity	IsA	scalar_quantity
carbonic_acid	RelatedTo	carbonate
ruminant	RelatedTo	ruminate
macedonian	IsA	slav
high_level	RelatedTo	machine_language
importance/n	IsA	imposition/n
remorse	RelatedTo	compassion
shell/n	IsA	play/n
plaster/v	IsA	defend/v
dice	HasA	six_side
isomer	RelatedTo	stereoisomer
temple	UsedFor	beauty
jerk/n	IsA	emblem/n
unrestrained	Antonym	restrain
tap/n	IsA	component/n
honor	Synonym	privilege
corruption/n	Synonym	deterioration
lickpot	Synonym	demonstrator
close/v	IsA	align/v
dignitary	RelatedTo	influential
conduct_trial	HasSubevent	ask_question
cannon/n	IsA	material/n
employ	RelatedTo	hire
unbroken	Antonym	smash
periodical	AtLocation	at_bob_jones_university
black/n	IsA	arthropod/n
indicate/v	DerivedFrom	indication/n
naphthalene	DerivedFrom	graphene
porch	UsedFor	sit_on
plug	Synonym	barrier
temperance	RelatedTo	appetite
alphanumeric	RelatedTo	z
foreset	RelatedTo	assign
black_and_tan	RelatedTo	republican
history/n	IsA	institution/n
undertake/n	IsA	conversation/n
tartar_control_toothpaste	UsedFor	clean_tooth
irascible	Synonym	choleric
christianity/n	IsA	trade/n
ecliptic	RelatedTo	eclipse
drink/v	DerivedFrom	drinker/n
lemur	AtLocation	pet_store
loxodrome	RelatedTo	meridian
grandstand	RelatedTo	pander
fine_art	RelatedTo	exact
hexalogy	RelatedTo	pentalogy
pick/v	IsA	injure/v
ad_hominem	RelatedTo	fallacious
fade	Synonym	decrease
prepare_solid_food	IsA	commodity
blithe	RelatedTo	indifferent
obtain/v	IsA	destroy/v
opposition/n	IsA	social_group/n
clutch	IsA	vehicle_part
see_band	HasPrerequisite	wash_face
antiquity	RelatedTo	antiquarian
nauseate	Synonym	offend
race_car	IsA	sport_car
choir	Synonym	chorus
sell/n	IsA	harmony/n
barnacle	IsA	biological_class
pop/v	IsA	delegate/v
invest	RelatedTo	put_on
box/v	IsA	propel/v
fuss	RelatedTo	wiggle
disaffect	RelatedTo	rebellious
bolognese	RelatedTo	onion
knocker	RelatedTo	knock
salute	RelatedTo	salubrious
cradle	RelatedTo	scaffold
holocaust	RelatedTo	mass_murder
spatula	IsA	item
antidisestablishmentarianism	RelatedTo	civil
blank	RelatedTo	uniform
pass_class	HasSubevent	incest
summon	RelatedTo	notice
nucleus/n	IsA	explanation/n
root_beer	RelatedTo	cherry
bite/n	IsA	environment/n
render/v	IsA	impart/v
testify/v	IsA	inform/v
decease	RelatedTo	homicide
rush	Antonym	slowly
mother_in_law	RelatedTo	spouse
skillet	Synonym	fry_pan
britain	HasA	monarchy
crystallization	RelatedTo	vapour
blacksmith	EtymologicallyDerivedFrom	smith
retraction	RelatedTo	subspace
hut	IsA	man_make_structure
brain/n	PartOf	address/n
jape	RelatedTo	jest
master_of_ceremony	RelatedTo	host
mankind	Desires	explore
singularity	RelatedTo	black_hole
expense	RelatedTo	loss
angular_momentum	RelatedTo	torque
sycamore	RelatedTo	syria
foretoken	RelatedTo	presage
piece_of_paper	AtLocation	in_office
dice	HasProperty	six_side
libertarian	EtymologicallyDerivedFrom	liberty
attica	RelatedTo	epirus
petticoat	RelatedTo	doublet
handbag	AtLocation	big_city
billhook	RelatedTo	implement
fireball	RelatedTo	symmetrical
georgian	RelatedTo	u_s
apostle/n	IsA	supporter/n
cytokine	RelatedTo	immune_system
clear/v	IsA	shape/v
cope	RelatedTo	talon
audit	IsA	social_event
overhaul	Synonym	examination
ad_lib	RelatedTo	extemporaneous
herbivore	IsA	vegetarian
catch/n	IsA	agency/n
condemn/v	IsA	attest/v
crop/n	IsA	junction/n
jacob	RelatedTo	israelite
japanese_restaurant	UsedFor	sushi
nostalgia	RelatedTo	yearn
model/v	IsA	equal/v
hinduism/n	IsA	religion/n
bituminous	RelatedTo	bitumen
bicameral	RelatedTo	legislative
twitter	RelatedTo	twitter
back_courtyard	UsedFor	store_thing
great_grandfather	DerivedFrom	grandfather
gutter	IsA	man_make_object
damage/n	IsA	coin/n
cardinal	RelatedTo	north
quandary	Synonym	uncertainty
figure/n	IsA	bodily_process/n
unbind	RelatedTo	take_off
conscript	DerivedFrom	con
token_slot	AtLocation	planet_earth
curl	RelatedTo	coil
yucca	IsA	succulent
